taxon	lfc_(Intercept)	lfc_conditionactive_smoker	lfc_conditionex_smoker	lfc_conditionpassive_smoker	se_(Intercept)	se_conditionactive_smoker	se_conditionex_smoker	se_conditionpassive_smoker	W_(Intercept)	W_conditionactive_smoker	W_conditionex_smoker	W_conditionpassive_smoker	p_(Intercept)	p_conditionactive_smoker	p_conditionex_smoker	p_conditionpassive_smoker	q_(Intercept)	q_conditionactive_smoker	q_conditionex_smoker	q_conditionpassive_smoker	diff_(Intercept)	diff_conditionactive_smoker	diff_conditionex_smoker	diff_conditionpassive_smoker
Eubacterium_O_258270 callanderi	0.0202352921302577	0.0131425700855395	0.0123939033356759	-0.111736706929737	0.0933775921452827	0.195735546209936	0.2222831303784	0.250944738596922	0.216703940049926	0.0671445240275544	0.0557572826807743	-0.445264194636945	0.828439077252969	0.946466648799931	0.955535165455064	0.656128840052473	0.997233545206974	0.993205742567829	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
CAG-238 sp900542245	-0.0330079660971216	0.185070155170052	0.112965033404792	-0.00789382587016704	0.0814942803236514	0.170826074068364	0.193995190088988	0.219009297660458	-0.405034144310886	1.0833835301746	0.582308424002538	-0.0360433367646577	0.68545241301935	0.278638222950043	0.560358952289963	0.971247803646147	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Copromorpha sp900066305	0.107444831705597	-0.0603191246855885	-0.434212523215158	-0.287591914480912	0.143082372072292	0.299925341906539	0.340604173180136	0.38452232096159	0.750929902471218	-0.201113798194435	-1.27483030862782	-0.747919948474564	0.452694843203696	0.840609593022993	0.202369310495641	0.454508444287043	0.997233545206974	0.97434293736756	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
BX12 sp902363595	0.0593570979971158	-0.0243735466800892	-0.130812813426326	-0.258446964793551	0.112376227273944	0.235559963810745	0.267508928048846	0.302002036354638	0.528199775317413	-0.103470667450397	-0.489003542350707	-0.855778881206149	0.597360685328162	0.917589428499573	0.62483918897404	0.392120098809774	0.997233545206974	0.987235585760553	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Emergencia timonensis	0.107005087110679	-0.221826406314046	-0.261901048367547	-0.216675406889465	0.0939949051419791	0.197029540773459	0.223752629239706	0.252603717427169	1.13841369326399	-1.12585354177473	-1.17049372450937	-0.857768084715287	0.25494777887383	0.26022751677957	0.241802338110584	0.391020536154195	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Emergencia sp009935805	-0.0214186197932669	0.0876012059285479	0.147662563786354	0.00413544285157249	0.0912119275568608	0.191195939529323	0.217127817492252	0.245124689894182	-0.234822576026745	0.458175033131982	0.680072067650302	0.016870772394889	0.81434644448247	0.646826695539153	0.496458829811366	0.986539709698275	0.997233545206974	0.958858670897386	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Intestinibacter bartlettii	0.00549186403152541	0.194937848271943	0.0162155660747719	-0.296955764231218	0.175626492348023	0.368143433760751	0.418074675086478	0.471982016246447	0.0312701344660616	0.529516026621919	0.0387862911605869	-0.629167540307641	0.975054107999001	0.596447529712696	0.969060774679895	0.529239377048959	0.997233545206974	0.954294831353126	0.992383059480919	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Romboutsia_B ilealis	-0.0941188001623806	0.393401811383319	0.350176450620694	-0.0712434202043908	0.216257958926639	0.453313999004096	0.514796911925785	0.581175801662509	-0.435215428044932	0.867835125867718	0.680222515925226	-0.122584973429025	0.663406065061501	0.385484597712147	0.496363577639596	0.902435754156587	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Clostridium_P perfringens	-0.116138064257574	0.434172430461459	0.100035993879505	0.416286741907334	0.14169121094972	0.297009228137306	0.337292547316997	0.380783687781727	-0.819656092139592	1.46181461493426	0.296585248251834	1.09323680416152	0.412412187302569	0.143792018046974	0.766783174586209	0.274289841620043	0.997233545206974	0.84522759324167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Clostridium_T saudiense	-0.124003480226463	0.529783110552446	0.309568956829561	0.0433361437061353	0.211215662403704	0.442744475402184	0.502793845347773	0.567625036925423	-0.587094152087315	1.1965888678141	0.615697585986634	0.0763464274600505	0.557140474877851	0.231466841591586	0.538094130852065	0.93914348982933	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Clostridium_T disporicum_203972	-0.1096951483009	0.525352201191591	0.218118529189558	0.0247457104943525	0.146614300419785	0.307328873186243	0.349011844349592	0.394014093190262	-0.748188600885599	1.70941374868226	0.624960249117152	0.0628041253397585	0.454346405709663	0.087374335976837	0.531997147797915	0.949922480810527	0.997233545206974	0.630555319438495	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Anaerotignum lactatifermentans	-0.00346855852208465	0.218936271447893	-0.440794649457518	0.361482914962875	0.137849541525664	0.288956426112751	0.328147544904324	0.370459511421561	-0.0251619155471685	0.757679191957004	-1.3432818751883	0.975769021493766	0.979925814321781	0.448643058740569	0.179180718713133	0.329178939512179	0.997233545206974	0.945487437841695	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Anaerotignum faecicola	0.0171922533656466	-0.148158313960306	-0.0253996791703451	0.265986815439135	0.16585034614259	0.347650944359533	0.394802792275456	0.445709412748699	0.103661245004973	-0.426169744003583	-0.0643351051899948	0.596771815517175	0.917438182913338	0.669984162504005	0.948703401442502	0.550659737643723	0.997233545206974	0.958858670897386	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
CAG-274 sp900545305	-0.12374645296307	0.166773040142875	0.948295386742399	-0.145450861440913	0.169033437450604	0.354323253009779	0.402380065194687	0.454263713602556	-0.732082686298276	0.470680483784878	2.35671562477524	-0.320190358783907	0.464118100741656	0.637868923257179	0.0184373601062745	0.74882403136921	0.997233545206974	0.958858670897386	0.661619484544201	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Anaerostipes caccae	0.0205459513421572	-0.0169929479622842	-0.0133504500934677	-0.025389856637936	0.0814308531558067	0.17069311977968	0.193844203229125	0.218838842268655	0.252311630615553	-0.0995526239383146	-0.0688720625691722	-0.116020795827308	0.800800198965785	0.920699507513765	0.945091456540142	0.907636060407267	0.997233545206974	0.987235585760553	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
CAG-127 sp900319515	0.0381841323414353	0.497440751728946	-0.408554955901577	-0.62482006759799	0.223166607347147	0.467795718237728	0.531242784670126	0.599742236415347	0.171101460004892	1.06337175039331	-0.769055068023686	-1.04181434899855	0.864143987884442	0.287613398514526	0.441860620305174	0.297497760225301	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Coprococcus_A_121497 sp000154245	-0.0234349669546719	0.211038165628411	0.0784590905262526	-0.108946745630114	0.157652367792739	0.330466567109489	0.375287700394054	0.423678007924875	-0.148649635161085	0.638606705284323	0.209063847399928	-0.257145151724355	0.881830104878323	0.523078818143705	0.834398396649948	0.79706672308771	0.997233545206974	0.945993607281169	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Coprococcus_A_121497 eutactus	0.070726880403752	0.0214943247174595	0.0301569146554219	-0.675283772578105	0.211582398184539	0.443513216882097	0.503666851124779	0.568610609722296	0.334275823559128	0.0484637749209929	0.0598747258988278	-1.187603187545	0.7381714321918	0.961346633925868	0.952255409581836	0.23498978143356	0.997233545206974	0.994589427260746	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eubacterium_F sp003491505	-0.00237103789594052	0.0608486175044513	0.112108327660532	-0.0972957088031583	0.148646759435847	0.311589258001469	0.353850064548643	0.39947616267371	-0.0159508212956624	0.195284708769275	0.316824380980494	-0.243558234243451	0.987273625617502	0.845170067251227	0.751376863167722	0.807572978489982	0.997233545206974	0.975196231443724	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Butyribacter sp003529475	0.0135895891814493	0.119155720918019	-0.0784249373901639	-0.115960892964431	0.169474792641808	0.355248409650021	0.403430700697872	0.455449820039237	0.0801864924547888	0.335415212795485	-0.194395065260281	-0.254607396605055	0.93608893302615	0.73731189381064	0.845866553573783	0.799026345762176	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Butyribacter intestini	-0.0246826761970721	-0.0788191062087322	0.0646860588037205	0.453784607719629	0.179675942626025	0.376631780309477	0.427714294864909	0.482864586873171	-0.13737329458984	-0.209273646913085	0.151236607193948	0.939776119549682	0.890735738734494	0.834234623008614	0.879789074031125	0.34733241057859	0.997233545206974	0.971369081585372	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Anaerobutyricum soehngenii	-0.00826185222150139	0.278087433779782	-0.279118435798343	0.0872678281305646	0.179666250948572	0.376611464881158	0.42769122405795	0.482838541272627	-0.0459844415847819	0.73839343650235	-0.652616701250161	0.180739151229624	0.963322650607859	0.460275401903003	0.514003415799893	0.856572326594829	0.997233545206974	0.945993607281169	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Anaerobutyricum hallii	0.0744017423176498	0.520399501413864	-0.448364470754934	-0.990092481413202	0.213710054292056	0.447973151228057	0.508731685728908	0.57432851370181	0.348143387844414	1.16167564950547	-0.881337811920483	-1.72391315735241	0.727732501234528	0.245367240441942	0.37813500610458	0.0847235217097706	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Paralachnospira sp902363445	0.0245968360911333	-0.0989191177782671	0.101099295135843	-0.0698757305065218	0.0589943804292699	0.123662401346502	0.140434715173953	0.158542633573985	0.416935238783009	-0.799912638774466	0.719902447273192	-0.440737793559573	0.676725777499369	0.42376141455366	0.471585061127644	0.659402832527063	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Lachnospira eligens	-0.15474827004379	0.24172250967968	0.388413509011075	0.785725381055303	0.216432185331259	0.453679207612382	0.515211653725436	0.581644021056044	-0.714996569511789	0.532804910658822	0.753891155610519	1.35086986646699	0.474611163033517	0.594168634178401	0.45091458177542	0.176737122520997	0.997233545206974	0.954294831353126	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Lachnospira rogosae_A	-0.131630382259345	0.749843983319487	0.381032302490159	-0.376158212794849	0.206530345654873	0.4329232430066	0.491640560605497	0.555033626504926	-0.637341606348296	1.73204833751108	0.77502210562303	-0.677721483585664	0.523902355329564	0.0832649564140917	0.438326597425545	0.497948302180684	0.997233545206974	0.630555319438495	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Lachnospira pectinoschiza_B_179241	0.0291266576385856	-0.270648300633321	0.242606296390945	0.00922529031129698	0.154914524000365	0.324727574083152	0.368770328563464	0.416320273815309	0.188017604072533	-0.833462638328387	0.657879112281111	0.0221591185717503	0.850862851226244	0.404583860627958	0.510615813544415	0.982321028229817	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Lachnospira sp000437735	-0.0282644880944305	0.0153037394700849	0.398089907308059	-0.126101361541431	0.180645200640443	0.378663512361159	0.430021590444496	0.485469389518786	-0.156464096440006	0.0404151415980332	0.925744000194432	-0.259751416389872	0.87566721754437	0.967762158862292	0.354579035685567	0.795055528919738	0.997233545206974	0.994589427260746	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Butyrivibrio_A_180067 crossotus	-0.0379011141020471	-0.0946991622069786	0.596206765711405	-0.088471349481038	0.118048851317185	0.247450762663429	0.281012474251126	0.317246755403241	-0.321062964011489	-0.382699011260612	2.12163807781219	-0.278872354009059	0.748162676116814	0.70194294764907	0.0338681422168326	0.780342785494974	0.997233545206974	0.960225392441361	0.719698022107692	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Coprococcus_A_187866 catus	0.0336105554250281	0.59686617435319	-0.616822025953071	-0.481896199931105	0.206691768350855	0.433261612832195	0.492024823482196	0.555467436965403	0.162611968987439	1.37761148616774	-1.25364005333644	-0.867550765106541	0.870823962544237	0.168323272705688	0.209972865974644	0.385640309508695	0.997233545206974	0.84522759324167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Catenibacillus scindens	0.036481057638757	-0.0181057502611468	-0.031954677951893	-0.164092130693464	0.0808357131860134	0.169445603706685	0.192427486729378	0.217239451657725	0.45129876636097	-0.106852877059521	-0.166060880880457	-0.755351431065114	0.651774233864191	0.914905697733885	0.868109039189184	0.45003814696619	0.997233545206974	0.987235585760553	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Frisingicoccus caecimuris	-0.0578983968265832	0.157172412282291	0.249033389034896	0.120411481162218	0.0842829146834129	0.176671532888275	0.200633467653526	0.226503527318511	-0.686952949409304	0.889630659296337	1.24123553237365	0.531609739537938	0.492112378472663	0.373664237933485	0.214518752160762	0.594996317763506	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eubacterium_G sp000434315	-0.0582507867881183	0.0350019885830884	0.0988897604777801	0.54824303617619	0.133939352380131	0.280759994928337	0.318839432929361	0.359951193842933	-0.434904199199037	0.124668717820794	0.310155364313702	1.5231038139449	0.663631966457651	0.900785823708431	0.756442811988235	0.12773273481946	0.997233545206974	0.987235585760553	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eubacterium_G sp000435815	0.0551634146603054	-0.196078860488906	0.0142825769656579	-0.0935466997787275	0.116504350301897	0.244213222019	0.277335826431628	0.313096033643986	0.473488024415919	-0.802900264235696	0.0514992136047704	-0.298779574720187	0.63586504285782	0.422032383311881	0.958927728474111	0.76510823649058	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eubacterium_G ventriosum	-0.0746386239260523	0.103272528043911	0.257056739379135	0.382442494451412	0.153150830343845	0.321030567839205	0.364571897890827	0.411580489532675	-0.487353700652344	0.321690637558346	0.705092029490744	0.929204625043458	0.626007698141718	0.747687071291712	0.480752966400423	0.352783051001063	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
CAG-95 sp900066375	0.0136871751614498	-0.0644458362478279	0.00982563040767806	0.101960728205826	0.068528881138273	0.143648360089281	0.163131366645699	0.184165834313091	0.199728566030908	-0.448636073588122	0.0602313988395506	0.553635415527119	0.841692871422435	0.653694206634094	0.951971338445637	0.579828383406016	0.997233545206974	0.958858670897386	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Acetatifactor sp900066565	0.0869098546048242	-0.147215396366264	-0.222568447472002	-0.197138588621412	0.18650037471423	0.39093696757838	0.443959692639367	0.501204697033463	0.466003646040893	-0.376570671426074	-0.501325798630094	-0.393329491499657	0.641212890759009	0.706492686739602	0.616141851621115	0.694076138880159	0.997233545206974	0.960225392441361	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eisenbergiella porci	0.0315644676069808	-0.039261910896016	-0.0393860050211017	-0.0643194925515827	0.069428943428885	0.145535045963574	0.165273943455578	0.18658467903857	0.454629813563442	-0.269776332127198	-0.238307407674869	-0.344720117873595	0.649375582409226	0.787332332156772	0.811642676342469	0.730304792292585	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eisenbergiella tayi	0.0447754140763169	-0.0198515554510673	-0.0198545397390646	-0.263194152897031	0.103014026357392	0.215935175164693	0.245222432122447	0.276841877394438	0.434653567670243	-0.0919329397627163	-0.0809654303124706	-0.950702095268763	0.663813906310619	0.926751320124881	0.935469444828026	0.341755624270283	0.997233545206974	0.988793249505626	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eubacterium_I ramulus	0.129891877513114	-0.166540246317421	-0.163088030442539	-0.687552379964147	0.157049705170054	0.329203282257935	0.373853076398565	0.422058400791756	0.827074952942238	-0.505888778432455	-0.436235625004383	-1.6290455981313	0.408194579770942	0.612934730380929	0.662665783035265	0.103303366442547	0.997233545206974	0.958858670897386	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eubacterium_I sp900066595	0.0396756500038399	-0.0805717401761991	-0.0883762713033505	-0.00753062317339646	0.0967049937788135	0.202710354204403	0.230203930584693	0.259886861797467	0.410275089770309	-0.397472247988649	-0.383904267311529	-0.0289765443366858	0.681604163160165	0.691019247517516	0.701049403418367	0.976883297645395	0.997233545206974	0.960225392441361	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
AM51-8 sp003478275	0.0261917024932719	0.098676672543424	0.126765822067431	-0.482925605182847	0.117787417255834	0.246902751758232	0.28039013670515	0.316544172474306	0.222364180346902	0.399658050956226	0.452105140205893	-1.52561837233647	0.824030393740776	0.689408393244488	0.651193240833791	0.127104933904236	0.997233545206974	0.960225392441361	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Roseburia hominis	-0.00863881019778566	-0.00338720296257921	-0.148320545852687	0.432823650095414	0.13618036812968	0.285457550645137	0.324174117456909	0.365973742706554	-0.0634365313916556	-0.0118658727188126	-0.45753358416223	1.18266312466701	0.949418897975097	0.99053262552377	0.647287568753657	0.236942684112954	0.997233545206974	0.994589427260746	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Roseburia intestinalis	-0.153713737636101	0.616751237377644	-0.439005613798598	1.19065056845317	0.217620696845426	0.456170532833537	0.51804087703041	0.584838049777388	-0.706337861537512	1.35201902136609	-0.847434311197855	2.03586372142917	0.479978053436007	0.176369230405351	0.396753086649571	0.0417640416408037	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Agathobacter faecis	-0.0910822575839366	0.39083369625525	0.382022768198595	-0.140543269360634	0.231522326250233	0.485310746906786	0.551133374175263	0.62219755623835	-0.393405936520754	0.805326687583775	0.69315847324664	-0.225882065835043	0.694019685714279	0.420631185263591	0.488210105482298	0.82129314675394	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Agathobacter rectalis	-0.0745569730435034	0.950737203694395	-0.366873745218538	-0.340183693390722	0.263357937094421	0.552043680733339	0.626917286282832	0.707753189638472	-0.283101295013458	1.72221372488392	-0.585202790297641	-0.480652999337935	0.777099188909489	0.0850308094906387	0.558411368925888	0.630763140815319	0.997233545206974	0.630555319438495	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Roseburia inulinivorans	-0.176276922331107	0.735958867444125	0.14845210466904	0.423232707483655	0.192908602204513	0.404369718190503	0.459214325297926	0.518426290945594	-0.913784664429973	1.82001478928105	0.323274115137259	0.81637971467784	0.360830006142391	0.0687567527135414	0.746487655569675	0.414282994948591	0.997233545206974	0.630555319438495	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
RUG115 sp900066395	-0.0836558976833663	0.285739670776383	0.114240819249162	0.332020081427274	0.16094979511158	0.33737854376805	0.383137147459329	0.432539577575134	-0.519763927784878	0.846940850431884	0.298172129762722	0.767606246088777	0.603228123990888	0.397028091462778	0.765571792066297	0.442721150460286	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Eubacterium_J plexicaudatum	-0.0083577456719385	0.138545258768581	0.0525637544476709	-0.098151544941823	0.144114370623566	0.302088588949868	0.343060821110898	0.387295733733671	-0.0579938394469304	0.458624601644827	0.153219928400624	-0.253427901194797	0.953753535678609	0.646503766790388	0.878224842637471	0.799937569185419	0.997233545206974	0.958858670897386	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Oliverpabstia faecicola	0.054699181343623	-0.126898015250581	-0.0509336835217656	-0.128600367053556	0.196476160015286	0.411847934973396	0.467706811554699	0.528013814479728	0.278401111561664	-0.308118614844526	-0.108900880345226	-0.243554928918424	0.780704466324413	0.757992077246235	0.913281108384669	0.80757553868531	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Scatomonas sp003481995	0.0757833484033716	-0.105484619914188	-0.23789992240426	-0.137611008892117	0.0786914214913995	0.164950798299563	0.187323051507043	0.211476840881221	0.963044598344868	-0.639491418056796	-1.26999811550324	-0.650714320862244	0.33552514255851	0.522503294783836	0.204085301422658	0.515230916964222	0.997233545206974	0.945993607281169	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Lactonifactor longoviformis	0.0294156124418968	-0.0476396930047297	-0.0455777137914502	-0.0183803961101045	0.0795214377675649	0.166690655640557	0.18929888545063	0.21370744259913	0.369907955234366	-0.285797022164562	-0.240771168213439	-0.0860072811997579	0.711451073812144	0.775033589015058	0.809732476758855	0.931460629116277	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Blautia_A_141781 hydrogenotrophica	0.0174598431620077	0.0799388493316526	-0.131887083524318	-0.0129880721196882	0.120088266149724	0.251725728070273	0.285867252605352	0.322727518081783	0.145391749933662	0.317563285820894	-0.461357788701988	-0.0402446999155396	0.884401578052719	0.750816227193549	0.644541930729261	0.967898041097762	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Ventrimonas sp003611875	-0.0557136851423277	0.327378472858032	0.14372876103975	-0.0739235195084334	0.086025466202017	0.180324221562901	0.204781569971246	0.231186493812736	-0.64764176937435	1.8154991604599	0.701863751996487	-0.319757085672628	0.517216674899456	0.069447234865955	0.482764136251257	0.749152481599352	0.997233545206974	0.630555319438495	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Ventrimonas sp003481825	0.0527779547399522	-0.200656039721957	-0.0763388325353097	0.0604556195446064	0.148614141312443	0.311520884786287	0.353772417884054	0.399388504100992	0.355134136454708	-0.644117455751366	-0.215785145127761	0.15137045489251	0.722489104074874	0.519499271852273	0.829155228015458	0.879683494465729	0.997233545206974	0.945993607281169	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
UBA3402 sp003478355	0.0548897996651812	0.0431101152093727	-0.0735418760890229	-0.412117995369984	0.129505113971547	0.271465066059549	0.30828383418603	0.348034536187132	0.423842719270843	0.158805388240695	-0.238552489407034	-1.18412959784082	0.671680520888869	0.873822203485856	0.811452609468138	0.236361765419346	0.997233545206974	0.977301148635497	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Hungatella_A_128155 effluvii	0.0466898747736246	0.0569881087569839	-0.125745303773595	-0.282768304698888	0.0986496475131357	0.206786683997577	0.234833132405346	0.265112961676566	0.473289828708284	0.275588870885185	-0.535466620427929	-1.06659554821715	0.636006417736051	0.782863858517242	0.592327233325579	0.286154511637745	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Clostridium_Q_135853 saccharolyticum_A	-0.106432847120979	0.104855575987352	0.430117097285875	0.479099748093415	0.156902316630971	0.328894330446911	0.37350222149755	0.421662305994681	-0.678338277001387	0.318812354852306	1.15157841782394	1.13621668639136	0.49755723454481	0.749868808973092	0.249494354263485	0.255865888669361	0.997233545206974	0.960620788038167	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Clostridium_Q_134516 symbiosum	0.115231892863835	-0.341318647145252	-0.209076228326278	-0.153506762967287	0.0905911844413552	0.18989475484488	0.215650153314954	0.24345649289662	1.27199896518	-1.79740955680458	-0.969515788013027	-0.63053057711002	0.203373486944591	0.0722706246676667	0.332287906841334	0.528347503719984	0.997233545206974	0.630555319438495	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Clostridium_Q_135822 fessum	0.0260781838019455	-0.220102136224459	0.173627997657545	0.0401986431757916	0.172400258264343	0.361380690408066	0.410394701819036	0.463311772666789	0.151265340693165	-0.609058928898283	0.423075631551662	0.0867636989762016	0.879766408759221	0.542485379566649	0.672240080995987	0.930859342791436	0.997233545206974	0.949707967576719	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Enterocloster sp000431375	0.139216378779565	-0.567597007338702	0.00520961450051902	-0.273549718950663	0.161217463276579	0.337939622430236	0.383774325140308	0.433258914154212	0.863531629577436	-1.67958111350461	0.0135746822005729	-0.631377012714612	0.387845236798858	0.0930388448666427	0.989169303287731	0.527794042653068	0.997233545206974	0.641213660567402	0.996988823471823	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Enterocloster aldenensis	0.070309292058986	-0.190526545725479	-0.190350571411565	0.0117694169049951	0.0807715224002358	0.169311048743046	0.192274682095243	0.21706694410439	0.870471299409119	-1.12530485836533	-0.989992906696237	0.0542202174244228	0.384042897135779	0.260459871690285	0.322177586103827	0.956759713200602	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Enterocloster sp000155435	0.0184889799787487	-0.0165185511590654	0.011594930281622	-0.0381504443352124	0.0798855825037198	0.167453965843715	0.19016572330759	0.214686052172653	0.231443264219645	-0.0986453266474571	0.0609727667002711	-0.177703413655077	0.816970457414851	0.921419880043183	0.951380897715273	0.858955904212148	0.997233545206974	0.987235585760553	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Enterocloster citroniae	0.0125516597913521	-0.0879350314938364	-0.0634854827032754	0.254569146649685	0.0689833100823813	0.144600921571593	0.164213123905768	0.185387075404987	0.181952124019022	-0.608122206540011	-0.386604195774911	1.37317634518785	0.855620298120709	0.543106425045366	0.699049251263986	0.169697531558745	0.997233545206974	0.949707967576719	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Enterocloster bolteae	0.0597353737708287	-0.268879846158097	-0.331355940727258	0.453275555668244	0.140347667537351	0.294192929305488	0.334094274276973	0.377173023352879	0.425624271631954	-0.913957540695662	-0.991803710028731	1.20177087862449	0.670381651266312	0.360739156617751	0.321293287518313	0.229452311180615	0.997233545206974	0.930036363527287	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Enterocloster lavalensis	0.0317213149742594	-0.121780196433504	0.0770934724864981	-0.0699714089474935	0.0822696207427723	0.172451321378223	0.195840869459291	0.221092962427666	0.385577503431559	-0.70617143122037	0.393653646960158	-0.316479584782739	0.699809596915607	0.480081534386253	0.693836768022922	0.751638518448471	0.997233545206974	0.945993607281169	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Copromonas sp000435795	-0.0428788335467211	0.396910695976572	-0.387855254096842	0.374039577824231	0.14217316628539	0.298019489686238	0.338439830495478	0.382078903828175	-0.301595826181775	1.33182798344648	-1.14600947982103	0.97895899008452	0.762960190149095	0.182916720237608	0.251791229632531	0.327600243023984	0.997233545206974	0.845383629609388	0.985994236939106	0.993464214136497	FALSE	FALSE	FALSE	FALSE
Copromonas sp900066535	0.0366626226154375	-0.220933286471683	-0.0116458970132504	0.178793719405483	0.152576958016613	0.319827632414924	0.36320580850681	0.410038253993754	0.240289379812157	-0.69078861261449	-0.0320641816305977	0.436041558718096	0.810105927551038	0.489698392761499	0.974420867631648	0.662806577339921	0.997233545206974	0.945993607281169	0.992383059480919	0.993464214136497	FALSE	FALSE	FALSE	FALSE
